id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1240977831477338112,Fri Mar 20 12:25:45 +0000 2020,"<a href=""https://www.ripl.com"" rel=""nofollow"">Ripl App</a>",It’s about time someone told you really why all the restaurants are closing their doors.. not because of the formal… https://t.co/AXU2eqrmoU,It ’ time someone told really restaurants closing doors.. formal…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,1,0,aquafm,False,,,Coventry - Warwick,
1240977682571108353,Fri Mar 20 12:25:10 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RyshouJ_Gaming: 🚨Early Friday morning #Horrorgame Upload!! GoodMorning!! 

https://t.co/OBSPMFXZGm◀️

#FridayVibes #playing #scary #vid…",Early Friday morning Upload GoodMorning …,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,7,SamShadowGaming,False,"Horrorgame, FridayVibes, playing, scary",RyshouJ_Gaming,Argentina,
1240977517026123776,Fri Mar 20 12:24:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Fear is basically a lack of Faith in GOD. If fear is present, there's usually also a space you're not filling in G… https://t.co/6NaIqud6kR",basically lack Faith GOD If fear present 's usually also space 're filling G…,"Sentiment(polarity=-0.125, subjectivity=0.125)",-0.125,0.125,en,0,0,Yieldedman,,Fear,,"Chicago, IL",
1240977456162410496,Fri Mar 20 12:24:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Del_h_iite_: Whenever I see Amrish Puri in movies, 
🔹I delete the idea of ​​love marriage from my mind. I'm scared.

If the girl's fath…",Whenever I see Amrish Puri movies I delete idea ​​love marriage mind I 'm scared If girl 's fath…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,Kan_Anzar,,,Del_h_iite_,Chennai ,
1240977269612597251,Fri Mar 20 12:23:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @YasminKidwai: How is #PMModi going to support except telling us to clap !! 
It’s so fake -dramatise everything -he will speak at 8 pm -…",How going support except telling us clap It ’ fake -dramatise everything -he speak pm -…,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,0,37,hearthacker41,,PMModi,YasminKidwai,kolkata,
1240977254739578880,Fri Mar 20 12:23:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","...don’t be #afraid to know things about #reality because reality is your friend, if you can embrace it, if you can… https://t.co/hCdYF7spBf",... ’ know things reality friend embrace can…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Cjtats1975,False,"afraid, reality",,"Fort Lauderdale, Fla.",
1240977163043700736,Fri Mar 20 12:23:06 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","▶️ TheY GoT The Whole World AcTiN Like ThiS..😂😂🤣🤣😭😭😭👏💯
•
•
•
#sandfordandson #beatcarona #tvclips #jokes #funny… https://t.co/MuA8Bi4rwC",▶️ TheY GoT The Whole World AcTiN Like ThiS..🤣🤣 • • • …,"Sentiment(polarity=0.2, subjectivity=0.4)",0.2,0.4,en,0,0,thegoddeei,False,"sandfordandson, beatcarona, tvclips, jokes, funny",,BKLYN NYC,
1240976629968637953,Fri Mar 20 12:20:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @morales_ej: Dreaded Tales : A Short #Horror Story Collection.
#paranormal #psychological #fear #slasher #zombies  #supernatural #thrill…",Dreaded Tales A Short Story Collection …,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,0,71,Raymond_Norman,,"Horror, paranormal, psychological, fear, slasher, zombies, supernatural",morales_ej,"Wisconsin & Minnesota, USA",
1240976275759681540,Fri Mar 20 12:19:35 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I'm very happy with this #product so far. I like to take it in the morning before my workouts to help with swelling… https://t.co/sO7Lwqnral,I 'm happy far I like take morning workouts help swelling…,"Sentiment(polarity=0.45, subjectivity=1.0)",0.45,1.0,en,1,0,NathanR99076906,False,product,,"Frisco, TX ",
1240976224618504193,Fri Mar 20 12:19:22 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",During times like the #CoronavirusOutbreak Let you #faith be bigger than your #fear 🙏🏽,During times like Let bigger,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,0,0,DavidLTurner1,,"CoronavirusOutbreak, faith, fear",,Amsterdam/California,
1240975701202931715,Fri Mar 20 12:17:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @reyna4321: Journal entry #22 today is showing us the even in the tangled web (scribbles) of evil,  God can show us something to persona…",Journal entry today showing us even tangled web scribbles evil God show us something persona…,"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0,en,0,3,JoeSantos316,,,reyna4321,"Scranton, PA",
1240975641207549954,Fri Mar 20 12:17:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",... and don't you ever spend a penny at any of those hotels again nor take a job... #Disgusted #redundancies… https://t.co/h7FO1IHggZ,... n't ever spend penny hotels take job ... …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Servanttocats,False,"Disgusted, redundancies",,"Edinburgh, Scotland",
1240975623658635264,Fri Mar 20 12:16:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @The__SadieRyan: #FridayMotivaton  #thrillerbooks #readers #books  #Domesticnoir #PsychologicalThriller #Fear #lies  @RubyFiction #first…,…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,FionaJaneBooks,,"FridayMotivaton, thrillerbooks, readers, books, Domesticnoir, PsychologicalThriller, Fear, lies","The__SadieRyan, RubyFiction",Essex,
1240975284385570817,Fri Mar 20 12:15:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EVACUATING PLANET EARTH!

 👽👽👽🛸🛸🛸
#aliens #ufos #extraterrestrials
#greys #greyaliens #abduction #military… https://t.co/GezxFx4hA0",EVACUATING PLANET EARTH …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,2,SKYGODZ_ANIME,False,"aliens, ufos, extraterrestrials, greys, greyaliens, abduction, military",,,
1240975021767626758,Fri Mar 20 12:14:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FennelSteuert: The fear comes early
lends itself to furthering
our seclusion
#hangtenstories 1204 #inkMine #haikuchallenge #fear #haiku",The fear comes early lends furthering seclusion,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,1,hangtenstories,,"hangtenstories, inkMine, haikuchallenge, fear, haiku",FennelSteuert,In Your Imagination ,
1240974830939377670,Fri Mar 20 12:13:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fear Everything, But Not Fear Itself...
#Fear #FearItself",Fear Everything But Not Fear Itself ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GoingHuman,,"Fear, FearItself",,Earth somehow,
1240974826027634689,Fri Mar 20 12:13:49 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @The__SadieRyan: #FridayMotivaton  #thrillerbooks #readers #books  #Domesticnoir #PsychologicalThriller #Fear #lies  @RubyFiction #first…,…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,belinda_missen,,"FridayMotivaton, thrillerbooks, readers, books, Domesticnoir, PsychologicalThriller, Fear, lies","The__SadieRyan, RubyFiction","Geelong, Victoria, Australia",
1240974297621057537,Fri Mar 20 12:11:43 +0000 2020,"<a href=""https://github.com/Xtremilicious/"" rel=""nofollow"">Re:Gamertron</a>","RT @RyshouJ_Gaming: 🚨Early Friday morning #Horrorgame Upload!! GoodMorning!! 

https://t.co/OBSPMFXZGm◀️

#FridayVibes #playing #scary #vid…",Early Friday morning Upload GoodMorning …,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,0,7,ReGamertron,False,"Horrorgame, FridayVibes, playing, scary",RyshouJ_Gaming,,
1240973976542818304,Fri Mar 20 12:10:26 +0000 2020,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","The One this worse than a quitter is the person who is afraid to begin... - Jack Canfield 

Action cures FEAR… https://t.co/2TFiktT11y",The One worse quitter person afraid begin ... Jack Canfield Action cures FEAR…,"Sentiment(polarity=-0.3, subjectivity=0.5333333333333333)",-0.3,0.5333333333333333,en,0,0,WorkAtHomeMikeM,False,,,"Minneapolis, MN",
1240973912135131136,Fri Mar 20 12:10:11 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It’s vital to realize that thoughts of #fear &amp; #worry are based on an illusory past, don’t resolve anything in the… https://t.co/WIh5tVpTYE",It ’ vital realize thoughts amp based illusory past ’ resolve anything the…,"Sentiment(polarity=-0.075, subjectivity=0.325)",-0.075,0.325,en,5,0,pat_croce,,"fear, worry",,,
