id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1240978757894184961,Fri Mar 20 12:29:26 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@vixologist @Spurious33 i am not either.  i tried to be one in 2016....  #sad,either tried one ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,jedimarkus77,,sad,"vixologist, Spurious33",There is no spoon....,
1240978627002544130,Fri Mar 20 12:28:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @xanderberkeley: @realdavebenbow @TheRickWilson They’re so brainwashed they think he’s handled the #TrumpVirus well. 😷#sad,They ’ brainwashed think ’ handled well,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,KWMystic,,"TrumpVirus, sad","xanderberkeley, realdavebenbow, TheRickWilson",,
1240977536286416898,Fri Mar 20 12:24:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Always said if you dont love anyone anymore do the decent thing and tell them they deserve to know so they can star… https://t.co/E0IcvfdqP6,Always said dont love anyone anymore decent thing tell deserve know star…,"Sentiment(polarity=0.3333333333333333, subjectivity=0.6333333333333333)",0.3333333333333333,0.6333333333333333,en,0,0,Dave76___,,,,southampton ,
1240977350122246146,Fri Mar 20 12:23:51 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AirCanada you are responsible for the pnr issued by you. I cannot approach air india when they have washed their h… https://t.co/fLz98krI1V,responsible pnr issued I approach air india washed h…,"Sentiment(polarity=0.2, subjectivity=0.55)",0.2,0.55,en,0,0,madrasgolti,,,AirCanada,"Toronto, Ontario","[[-79.639319, 43.403221], [-78.90582, 43.403221], [-78.90582, 43.855401], [-79.639319, 43.855401]]"
1240977082206781440,Fri Mar 20 12:22:47 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TrumpGirlOnFire: This coming from people who could withstand not working for two years and not lose a thing, telling the hard hit peopl…",This coming people could withstand working two years lose thing telling hard hit peopl…,"Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",-0.2916666666666667,0.5416666666666666,en,0,91,trump_look,,,TrumpGirlOnFire,,
1240976122621370368,Fri Mar 20 12:18:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Listen to Be Gone by Tigga Fey on #SoundCloud
https://t.co/zQoFncqcvV

#FridayFeeling #StayAtHomeChallenge #Music… https://t.co/q2CxMjUSwT",Listen Be Gone Tigga Fey …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,amicablebird,False,"SoundCloud, FridayFeeling, StayAtHomeChallenge, Music",,,
1240975965792198656,Fri Mar 20 12:18:21 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JoJoFromJerz: @realDonaldTrump You won’t have a chance to prove you’re lying about this.
You’re going to be a former president soon, an…",You ’ chance prove ’ lying You ’ going former president soon an…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,31,debby41553217,,,"JoJoFromJerz, realDonaldTrump",,
1240975942639472641,Fri Mar 20 12:18:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DarkLights_D34D: I post #memes to help with the fact I’m really #sad and #deadinside oof.
#dank #dankmeme #dankmemes #meme #burnbabybur…",I post help fact I ’ really oof …,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,1,Someepo,,"memes, sad, deadinside, dank, dankmeme, dankmemes, meme",DarkLights_D34D,tulay,
1240975929138003974,Fri Mar 20 12:18:12 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stop playing with my heart.
Even You don’t know that, it hurts me like hell 🙃🙃🙃
:
:
#likeforlike #like #blog… https://t.co/30QTaMTJcr",Stop playing heart Even You ’ know hurts like hell …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,_RainbowPearls_,,"likeforlike, like, blog",,,
1240975777467895808,Fri Mar 20 12:17:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Distance learning day 2. Also last day of school before a two week spring break. #happy #sad #somanyemotions… https://t.co/d0MfrrZTNH,Distance learning day Also last day school two week spring break …,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,0,arcoovadia,False,"happy, sad, somanyemotions",,"Durham, NC",
